MEMBER_NO,FFP_DATE,FIRST_FLIGHT_DATE,GENDER,FFP_TIER,WORK_CITY,WORK_PROVINCE,WORK_COUNTRY,AGE,LOAD_TIME,FLIGHT_COUNT,BP_SUM,EP_SUM_YR_1,EP_SUM_YR_2,SUM_YR_1,SUM_YR_2,SEG_KM_SUM,WEIGHTED_SEG_KM,LAST_FLIGHT_DATE,AVG_FLIGHT_COUNT,AVG_BP_SUM,BEGIN_TO_FIRST,LAST_TO_END,AVG_INTERVAL,MAX_INTERVAL,ADD_POINTS_SUM_YR_1,ADD_POINTS_SUM_YR_2,EXCHANGE_COUNT,avg_discount,P1Y_Flight_Count,L1Y_Flight_Count,P1Y_BP_SUM,L1Y_BP_SUM,EP_SUM,ADD_Point_SUM,Eli_Add_Point_Sum,L1Y_ELi_Add_Points,Points_Sum,L1Y_Points_Sum,Ration_L1Y_Flight_Count,Ration_P1Y_Flight_Count,Ration_P1Y_BPS,Ration_L1Y_BPS,Point_NotFlight
29736,2008/10/08,2011/06/01,男,4,武汉,湖北,CN,52,2014/03/31,4,3665,0,0,1269,2175,4799,3801.18,2013/09/06,0.5,458.125,235,208,96,241,0,0,0,0.792077516,2,2,1078,2587,0,0,0,0,3665,2587,0.5,0.5,0.294053464,0.705673759,0
32368,2011/10/10,2011/10/10,女,4,大连,辽宁,CN,36,2014/03/31,5,1914,0,0,1908,1558,9731,3801,2014/03/14,0.625,239.25,295,18,104.5,410,0,0,0,0.390607337,3,2,1914,0,0,0,0,0,1914,0,0.4,0.6,0.999477807,0,0
1076,2007/02/04,2007/06/30,男,6,.,北京,CN,48,2014/03/31,5,3736,0,386,2471,1291,4381,3800.95,2013/11/17,0.625,467,68,136,131.75,291,0,0,0,0.867598722,3,2,2444,1292,386,0,386,386,4122,1678,0.4,0.6,0.654000535,0.34573187,3
7464,2012/09/09,2012/09/09,女,4,北京,北京,CN,46,2014/03/31,5,2589,0,0,3526,283,5672,3800.95,2013/04/07,0.714285714,369.8571429,0,360,52.5,181,0,0,0,0.670125176,4,1,2589,0,0,0,0,0,2589,0,0.2,0.8,0.9996139,0,0
36324,2012/01/16,2012/11/14,男,4,丽江,云南,CN,35,2014/03/31,3,4416,0,0,630,2896,5355,3800.7,2013/08/22,0.375,552,227,223,140.5,278,2385,2569,0,0.709747899,1,2,428,3988,0,4954,4954,2569,9370,6557,0.666666667,0.333333333,0.096898347,0.902875255,27
51341,2012/05/05,2012/05/05,男,4,深圳,广东,CN,34,2014/03/31,5,2861,0,0,2879,0,6142,3800.45,2012/08/31,0.625,357.625,0,579,29.5,46,0,0,0,0.618764246,5,0,2861,0,0,0,0,0,2861,0,0,1,0.999650594,0,0
9944,2006/09/23,2006/09/23,女,4,北京,北京,CN,34,2014/03/31,3,3869,0,0,3404,0,5242,3800.2,2012/10/15,0.375,483.625,1,534,98,102,1697,0,0,0.724952308,3,0,3869,0,0,1697,1697,0,5566,0,0,1,0.999741602,0,1
47765,2007/10/10,2007/11/30,女,4,沈阳,辽宁,CN,36,2014/03/31,3,2763,0,0,910,2362,5318,3799.76,2013/07/08,0.375,345.375,2,268,230.5,459,0,0,0,0.714509214,1,2,460,2303,0,0,0,0,2763,2303,0.666666667,0.333333333,0.16642547,0.833212735,0
53848,2008/10/22,2008/10/22,女,4,沈阳,辽宁,CN,34,2014/03/31,6,4134,0,0,1224,2361,4326,3799.67,2014/02/25,0.75,516.75,174,36,104.2,350,0,0,0,0.878333333,2,4,1378,2756,0,0,0,0,4134,2756,0.666666667,0.333333333,0.333252721,0.666505441,0
42020,2012/10/09,2013/08/19,女,4,.,HO CHI MINH,VN,37,2014/03/31,3,1851,0,0,0,3950,5643,3799.62,2014/02/03,0.5,308.5,314,58,84,154,0,0,0,0.673333333,0,3,0,1851,0,0,0,0,1851,1851,1,0,0,0.999460043,0
26122,2012/10/23,2013/04/16,女,4,沈阳市,辽宁省,CN,37,2014/03/31,5,2822,0,0,0,3574,4853,3799.05,2013/12/06,0.833333333,470.3333333,175,117,58.5,199,0,0,0,0.782825057,0,5,0,2822,0,0,0,0,2822,2822,1,0,0,0.999645767,0
42793,2012/08/30,2012/08/30,男,4,贵港,广西,CN,48,2014/03/31,4,3524,0,0,0,1367,6008,3798.98,2014/01/01,0.571428571,503.4285714,0,91,163,440,0,0,0,0.63232024,1,3,2306,1218,0,0,0,0,3524,1218,0.75,0.25,0.654184397,0.345531915,0
8946,2008/11/20,2009/02/25,男,4,深圳,广东,CN,43,2014/03/31,4,2068,0,0,510,1789,7260,3798.41,2014/02/14,0.5,258.5,61,47,207.6666667,515,0,500,0,0.52319697,1,3,0,2068,0,500,500,500,2568,2568,0.75,0.25,0,0.999516675,1
20033,2013/01/23,2013/03/20,女,4,广州,广东,CN,39,2014/03/31,4,3250,0,0,2295,1152,5621,3798.28,2013/10/05,0.8,650,56,179,66.33333333,191,0,0,0,0.675730297,2,2,2634,616,0,0,0,0,3250,616,0.5,0.5,0.810212242,0.18948016,0
30135,2008/04/12,2008/05/05,男,4,SINGAPORE,,SG,29,2014/03/31,4,2962,0,0,2019,562,6914,3798.22,2013/11/19,0.5,370.25,82,134,171.6666667,506,0,0,0,0.549352039,3,1,2324,638,0,0,0,0,2962,638,0.25,0.75,0.784340196,0.215322308,0
58395,2010/03/01,2010/03/01,男,4,顺德,广东省,CN,33,2014/03/31,4,4109,0,0,2304,1494,4491,3798.15,2014/03/21,0.5,513.625,254,11,155.3333333,204,3163,3879,0,0.845724783,2,2,2396,1713,0,7042,7042,3879,11151,5592,0.5,0.5,0.58296837,0.416788321,14
43468,2013/03/15,2013/03/15,男,4,北京,.,CN,48,2014/03/31,2,4097,0,0,1700,1586,4345,3798.06,2014/2/29  0:00:00,0.4,819.4,0,32,351,351,0,0,0,0.874121979,1,1,1908,2189,0,0,0,0,4097,2189,0.5,0.5,0.465592972,0.534163006,0
56023,2013/03/01,2013/04/16,男,4,大连,辽宁,CN,39,2014/03/31,3,2910,0,0,0,3490,5201,3797.8,2013/04/25,0.6,582,46,342,4.5,9,0,0,0,0.73020573,0,3,0,2910,0,0,0,0,2910,2910,1,0,0,0.999656475,0
27572,2013/02/10,2013/02/10,男,5,湛江,广东,CN,39,2014/03/31,5,4082,0,0,1350,3103,4112,3797.7,2014/03/17,1,816.4,0,15,100.25,212,0,1834,0,0.923565175,1,4,1291,2791,0,1834,1834,1834,5916,4625,0.8,0.2,0.316189077,0.683566005,13
33837,2012/09/11,2012/09/11,女,4,上海,上海,CN,35,2014/03/31,6,3593,0,0,3200,0,7859,3797.6,2013/03/04,0.857142857,513.2857143,0,394,34.8,55,1000,0,0,0.483216694,6,0,3593,0,0,1000,1000,0,4593,0,0,1,0.999721758,0,3
17914,2008/10/25,2008/10/25,男,4,长春,吉林,CN,42,2014/03/31,5,3643,0,0,0,3907,4665,3797.31,2013/06/07,0.625,455.375,376,299,14,33,0,0,0,0.814,0,5,0,3643,0,0,0,0,3643,3643,1,0,0,0.999725576,0
43252,2013/03/12,2013/03/12,女,4,长春市,吉林省,CN,31,2014/03/31,5,3146,0,0,1440,2467,4665,3797.31,2014/03/10,1,629.2,0,22,91,298,0,0,0,0.814,2,3,1159,1987,0,0,0,0,3146,1987,0.6,0.4,0.368287258,0.631394979,0
35593,2007/03/27,2007/03/29,女,4,沈阳市,辽宁省,CN,54,2014/03/31,3,2451,0,0,595,2707,5493,3797.13,2013/08/20,0.375,306.375,290,225,108,207,0,0,0,0.691267067,1,2,610,1841,0,0,0,0,2451,1841,0.666666667,0.333333333,0.248776509,0.750815661,0
18905,2006/07/17,2008/10/05,女,4,苏州,江苏,CN,41,2014/03/31,3,3610,0,0,0,1205,4187,3797.08,2013/06/24,0.375,451.25,114,282,167.5,333,0,0,0,0.906873657,2,1,2422,1188,0,0,0,0,3610,1188,0.333333333,0.666666667,0.67072833,0.328994738,0
41867,2012/02/25,2012/02/25,男,4,南京,江苏,CN,37,2014/03/31,6,2631,0,0,2749,922,5871,3796.97,2014/03/15,0.75,328.875,131,17,116.6,276,0,0,0,0.646733095,4,2,2305,326,0,0,0,0,2631,326,0.333333333,0.666666667,0.875759878,0.123860182,0
34276,2013/01/03,2013/01/03,女,4,广州,广东,CN,31,2014/03/31,8,2349,0,0,1669,2195,8516,3796.52,2013/06/01,1.6,469.8,0,305,21.28571429,92,0,0,0,0.44581024,3,5,1198,1151,0,0,0,0,2349,1151,0.625,0.375,0.509787234,0.489787234,0
48766,2009/06/21,2009/09/27,男,4,广州,广东,CN,48,2014/03/31,8,3897,0,0,3936,1760,4258,3796.1,2014/03/16,1,487.125,143,16,81.71428571,143,0,0,0,0.891521841,5,3,2997,900,0,0,0,0,3897,900,0.375,0.625,0.768855823,0.230887635,0
53804,2008/04/22,2008/04/22,男,4,大连,辽宁,CN,39,2014/03/31,4,3127,0,0,3419,0,5174,3795.5,2013/02/26,0.5,390.875,164,400,55.66666667,155,0,0,0,0.733571705,4,0,3127,0,0,0,0,0,3127,0,0,1,0.999680307,0,0
27839,2006/07/20,2006/07/20,男,4,北京,北京,CN,45,2014/03/31,3,2480,0,0,4214,0,4236,3795.35,2012/10/24,0.375,310,134,525,36,70,0,0,0,0.895974976,3,0,2480,0,0,0,0,0,2480,0,0,1,0.999596937,0,0
35091,2013/02/01,2013/03/06,男,4,哈尔滨,黑龙江,CN,25,2014/03/31,4,3885,0,0,1130,2319,4001,3795.32,2013/10/11,0.8,777,33,173,73,138,0,0,0,0.948592852,1,3,1296,2589,0,0,0,0,3885,2589,0.75,0.25,0.333504889,0.666237777,0
17282,2010/08/12,2010/10/25,女,4,珠海,广东,CN,44,2014/03/31,5,3347,0,0,2695,1003,6250,3794.6,2013/06/24,0.625,418.375,182,282,66.75,159,2771,1906,0,0.607136,4,1,2375,972,0,4677,4677,1906,8024,2878,0.2,0.8,0.709378734,0.290322581,24
44286,2012/12/25,2012/12/25,男,4,北京,.,CN,36,2014/03/31,4,2947,0,0,576,2917,7009,3794.48,2013/11/29,0.666666667,491.1666667,0,124,113,247,0,0,0,0.541372521,1,3,413,2534,0,0,0,0,2947,2534,0.75,0.25,0.14009498,0.859565807,0
13952,2012/11/11,2012/11/11,男,4,北京,.,CN,47,2014/03/31,2,2034,0,0,3235,0,5420,3794,2012/11/21,0.333333333,339,0,497,10,10,0,0,0,0.7,2,0,2034,0,0,0,0,0,2034,0,0,1,0.9995086,0,0
23572,2012/09/06,2012/09/06,女,4,北京,.,CN,29,2014/03/31,2,2034,0,0,3234,0,5420,3794,2012/09/09,0.285714286,290.5714286,0,570,3,3,0,0,0,0.7,2,0,2034,0,0,0,0,0,2034,0,0,1,0.9995086,0,0
29894,2008/02/06,2012/06/10,男,4,北京,北京,CN,38,2014/03/31,2,3560,0,0,3234,0,5420,3794,2012/11/12,0.25,445,223,506,2,2,1244,0,0,0.7,2,0,3560,0,0,1244,1244,0,4804,0,0,1,0.99971918,0,1
55654,2011/08/16,2011/09/03,女,4,北京,北京,CN,32,2014/03/31,2,3560,0,0,3234,0,5420,3794,2012/12/30,0.25,445,270,458,3,3,0,0,0,0.7,2,0,3560,0,0,0,0,0,3560,0,0,1,0.99971918,0,0
5751,2012/03/29,2012/03/29,男,4,北京,北京,CN,42,2014/03/31,3,3882,0,0,1020,1309,5308,3793.99,2014/02/24,0.375,485.25,0,37,347,678,0,0,0,0.714768274,2,1,1974,1908,0,0,0,0,3882,1908,0.333333333,0.666666667,0.508369817,0.49137265,0
25486,2013/01/13,2013/01/13,女,4,北京,.,CN,36,2014/03/31,3,3452,0,0,603,2788,6463,3793.72,2013/08/01,0.6,690.4,0,244,100,199,0,0,0,0.586990562,1,2,0,3452,0,0,0,0,3452,3452,0.666666667,0.333333333,0,0.999710397,0
30599,2010/10/14,2012/04/03,男,4,上海,上海,CN,36,2014/03/31,6,3072,0,0,3043,694,6647,3793.7,2013/05/29,0.75,384,2,308,84.2,270,0,0,0,0.570738679,4,2,3072,0,0,0,0,0,3072,0,0.333333333,0.666666667,0.999674585,0,0
43477,2013/03/22,2013/03/22,男,4,佛山,广东,CN,34,2014/03/31,4,2005,0,0,1190,2214,6550,3793.51,2013/11/02,0.8,401,0,151,75,143,0,0,0,0.579161832,1,3,763,1242,0,0,0,0,2005,1242,0.75,0.25,0.380358923,0.619142572,0
54530,2012/12/14,2012/12/14,女,4,深圳,广东,CN,31,2014/03/31,5,3126,0,0,1128,3025,5495,3793.35,2013/09/20,0.833333333,521,0,194,70,133,72,1636,0,0.690327571,1,4,1333,1793,0,1708,1708,1636,4834,3429,0.8,0.2,0.426287176,0.573393028,16
12809,2010/05/27,2010/05/27,男,4,,,SG,49,2014/03/31,4,3763,0,0,2038,1260,5128,3793.3,2014/02/24,0.5,470.375,328,37,122,276,0,0,0,0.739723089,2,2,2955,808,0,0,0,0,3763,808,0.5,0.5,0.785069075,0.21466525,0
19684,2011/06/13,2011/08/13,男,5,深圳市,广东,CN,33,2014/03/31,5,3710,0,0,1700,2025,4933,3792.92,2013/11/13,0.625,463.75,155,140,109,430,0,308,0,0.768887087,1,4,1908,1802,0,308,308,308,4018,2110,0.8,0.2,0.51414713,0.485583401,1
23177,2011/01/25,2011/01/25,男,4,北京,北京,CN,52,2014/03/31,6,2305,0,0,2728,906,7207,3792.78,2013/09/25,0.75,288.125,22,189,104,189,0,0,0,0.526263355,4,2,2081,224,0,0,0,0,2305,224,0.333333333,0.666666667,0.902428448,0.097137901,0
6777,2013/01/12,2013/01/12,男,4,上海,.,CN,45,2014/03/31,2,3796,0,0,1890,1607,4100,3792.5,2013/12/15,0.4,759.2,0,108,337,337,0,0,0,0.925,1,1,1898,1898,0,0,0,0,3796,1898,0.5,0.5,0.499868317,0.499868317,0
36772,2006/07/14,2006/09/07,男,4,增城,广东,CN,43,2014/03/31,4,3707,0,0,2295,1814,4941,3792.15,2013/05/07,0.5,463.375,16,330,128.3333333,361,0,0,0,0.767486339,1,3,2061,1646,0,0,0,0,3707,1646,0.75,0.25,0.555825243,0.44390507,0
5486,2011/09/19,2011/09/22,女,4,深圳市,广东省,CN,33,2014/03/31,4,2284,0,0,3240,0,8749,3792.1,2012/11/07,0.5,285.5,10,511,70,122,0,0,0,0.433432392,4,0,2284,0,0,0,0,0,2284,0,0,1,0.999562363,0,0
6326,2012/05/18,2012/05/18,女,4,广州,广东,CN,34,2014/03/31,4,3000,0,0,698,2750,5554,3792,2013/05/05,0.5,375,0,332,117.3333333,343,0,0,0,0.68275117,1,3,329,2671,0,0,0,0,3000,2671,0.75,0.25,0.109630123,0.890036654,0
12977,2011/02/26,2011/02/28,男,4,哈市,黑龙江,CN,53,2014/03/31,4,3361,0,0,2151,1309,6086,3791.49,2013/08/08,0.5,420.125,87,237,135.6666667,406,0,0,0,0.622985541,3,1,1453,1908,0,0,0,0,3361,1908,0.25,0.75,0.432183224,0.567519334,0
38765,2008/03/16,2008/03/16,男,4,,,SG,52,2014/03/31,7,2026,0,0,0,4039,6904,3791.42,2014/01/20,0.875,253.25,464,72,32.5,67,0,0,0,0.549162804,0,7,0,2026,0,0,0,0,2026,2026,1,0,0,0.99950666,0
1919,2013/01/23,2013/04/24,女,4,大连,辽宁,CN,31,2014/03/31,4,3096,0,0,0,1754,7267,3791.16,2014/01/29,0.8,619.2,91,63,93.33333333,274,0,0,0,0.521695335,0,4,0,3096,0,0,0,0,3096,3096,1,0,0,0.999677107,0
5187,2012/08/05,2012/08/05,男,4,合肥,安徽,CN,33,2014/03/31,6,2857,0,0,3526,0,7450,3791.05,2013/03/18,0.857142857,408.1428571,0,380,45,76,0,0,0,0.508865772,6,0,2857,0,0,0,0,0,2857,0,0,1,0.999650105,0,0
39413,2008/08/23,2008/08/23,女,4,北京,北京,CN,58,2014/03/31,3,3272,0,0,0,1600,7556,3791,2014/01/20,0.375,409,506,72,76.5,148,0,0,0,0.501720487,0,3,0,3272,0,0,0,0,3272,3272,1,0,0,0.99969447,0
47298,2005/07/04,2005/10/28,男,4,石狮,福建,CN,38,2014/03/31,8,2350,0,0,2698,2063,6443,3790.79,2013/10/29,1,293.75,121,155,65,141,400,0,2,0.588357908,4,4,856,1494,0,400,400,0,2750,1494,0.5,0.5,0.364100383,0.635474266,4
24933,2012/09/02,2012/09/02,男,4,广州,广东,CN,50,2014/03/31,5,1844,0,0,2403,1218,6850,3790.69,2013/06/16,0.714285714,263.4285714,0,290,71.75,253,0,0,0,0.553385401,2,3,1272,572,0,0,0,0,1844,572,0.6,0.4,0.689430894,0.3100271,0
17119,2012/05/08,2012/05/10,男,4,沈阳市,辽宁省,CN,47,2014/03/31,3,3670,0,0,2534,774,5158,3790.6,2014/01/23,0.375,458.75,2,69,311.5,619,0,0,0,0.734897247,2,1,2867,803,0,0,0,0,3670,803,0.333333333,0.666666667,0.780986107,0.218741487,0
30028,2008/02/20,2008/10/27,男,4,北京,北京,CN,37,2014/03/31,4,3871,0,0,1080,2618,4035,3789.86,2013/12/07,0.5,483.875,250,116,121.6666667,209,2118,1598,0,0.939246592,1,3,1087,2784,0,3716,3716,1598,7587,4382,0.75,0.25,0.280733471,0.719008264,19
6500,2012/07/27,2012/07/27,男,4,上海,上海,CN,48,2014/03/31,3,3725,0,0,640,0,4272,3789.84,2013/09/13,0.428571429,532.1428571,0,201,206.5,411,0,0,0,0.887134831,1,2,815,2910,0,0,0,0,3725,2910,0.666666667,0.333333333,0.218733226,0.78099839,0
61820,2010/10/30,2010/10/30,男,4,大连,辽宁,CN,29,2014/03/31,4,2313,0,0,1985,1436,8736,3789.8,2013/04/18,0.5,289.125,214,349,56,166,0,0,0,0.433814103,2,2,2313,0,0,0,0,0,2313,0,0.5,0.5,0.999567848,0,0
40654,2010/09/30,2010/09/30,女,4,北京,北京,CN,28,2014/03/31,3,2365,0,0,1190,2231,6163,3789.6,2013/05/07,0.375,295.625,36,330,182.5,358,1500,0,0,0.614895343,1,2,763,1602,0,1500,1500,0,3865,1602,0.666666667,0.333333333,0.322485207,0.677092139,1
45200,2011/01/13,2011/07/23,男,4,沈阳,辽宁,CN,53,2014/03/31,3,3023,0,0,3293,0,6972,3789.4,2012/09/30,0.375,377.875,110,549,36,67,2604,963,0,0.543516925,3,0,3023,0,0,3567,3567,963,6590,963,0,1,0.999669312,0,13
37627,2011/10/31,2011/10/31,男,4,广州,广东,CN,35,2014/03/31,5,3729,0,0,1920,2018,4749,3789.2,2013/04/30,0.625,466.125,2,337,98,363,1500,0,0,0.797894294,2,3,1677,2052,0,1500,1500,0,5229,2052,0.6,0.4,0.449597855,0.550134048,1
12698,2010/01/11,2010/01/11,男,4,武汉,武汉,CN,36,2014/03/31,3,2672,0,0,1680,421,6866,3789,2013/11/01,0.375,334,23,152,278,552,2388,0,2,0.551849694,2,1,2381,291,0,2388,2388,0,5060,291,0.333333333,0.666666667,0.890759446,0.108866442,4
55681,2011/09/30,2011/11/07,男,4,深圳,广东,CN,36,2014/03/31,4,3199,0,0,2538,1156,5784,3788.52,2014/03/03,0.5,399.875,112,29,196.6666667,374,0,0,0,0.655,2,2,2666,533,0,0,0,0,3199,533,0.5,0.5,0.833125,0.1665625,0
26739,2007/09/11,2007/09/11,女,4,大连,辽宁,CN,46,2014/03/31,3,2271,0,0,2448,667,6353,3788.38,2013/08/24,0.375,283.875,94,221,208,411,0,0,0,0.596313553,2,1,1884,387,0,0,0,0,2271,387,0.333333333,0.666666667,0.829225352,0.170334507,0
30767,2008/11/11,2008/11/16,女,4,广州,广东,CN,48,2014/03/31,4,1847,0,0,263,2732,7422,3788.21,2014/03/23,0.5,230.875,191,9,177,304,61,121,0,0.510402856,1,3,0,1847,0,182,182,121,2029,1968,0.75,0.25,0,0.999458874,7
2513,2007/08/04,2009/03/23,男,4,厦门,福建,CN,41,2014/03/31,4,3137,0,0,3789,0,4534,3787.85,2012/11/15,0.5,392.125,49,503,59.66666667,172,0,0,0,0.835432289,4,0,3137,0,0,0,0,0,3137,0,0,1,0.999681326,0,0
30650,2008/10/08,2010/03/17,男,4,深圳,广东,CN,31,2014/03/31,6,2938,0,0,0,3938,5450,3787.85,2013/12/05,0.75,367.25,472,118,28.2,69,0,345,0,0.695018349,0,6,0,2938,0,345,345,345,3283,3283,1,0,0,0.999659748,1
55640,2011/07/13,2011/11/13,男,4,大庆,黑龙江,CN,32,2014/03/31,4,4300,0,0,3494,0,4141,3787.5,2012/12/24,0.5,537.5,67,464,66.66666667,120,0,0,0,0.914634146,4,0,4300,0,0,0,0,0,4300,0,0,1,0.999767496,0,0
39654,2008/10/31,2009/04/09,男,4,北京,北京,CN,32,2014/03/31,4,2657,0,0,1050,2498,5960,3787.19,2014/03/28,0.5,332.125,303,4,141.3333333,354,0,0,0,0.635434564,1,3,786,1871,0,0,0,0,2657,1871,0.75,0.25,0.295711061,0.703912716,0
11713,2007/09/15,2012/08/07,男,4,北京,北京,CN,44,2014/03/31,5,3385,0,0,3702,0,4090,3787,2013/02/17,0.625,423.125,128,409,48.5,74,0,0,0,0.92591687,5,0,3385,0,0,0,0,0,3385,0,0,1,0.999704666,0,0
32321,2012/11/27,2012/11/27,男,4,Gangdong-gu,Seoul,KR,60,2014/03/31,3,2148,0,0,3648,0,5024,3787,2013/01/04,0.5,358,0,453,19,36,0,0,0,0.753781847,3,0,2148,0,0,0,0,0,2148,0,0,1,0.999534667,0,0
4740,2010/07/24,2010/07/24,女,4,武汉,湖北,CN,36,2014/03/31,3,1855,0,0,3933,0,5455,3786.15,2012/08/18,0.375,231.875,29,592,55,105,0,0,0,0.694069661,3,0,1855,0,0,0,0,0,1855,0,0,1,0.999461207,0,0
28537,2011/04/21,2011/08/26,女,4,深圳,广东,CN,32,2014/03/31,4,3394,0,0,1750,2112,4441,3785.44,2013/11/08,0.5,424.25,332,145,84.66666667,139,0,0,0,0.852384598,1,3,1967,1427,0,0,0,0,3394,1427,0.75,0.25,0.579381443,0.420324006,0
43420,2013/02/05,2013/02/05,女,4,营口,辽宁,CN,29,2014/03/31,6,3212,0,0,1420,1179,4401,3785.44,2014/01/12,1.2,642.4,0,80,68.2,289,0,0,0,0.860131788,4,2,2212,1000,0,0,0,0,3212,1000,0.333333333,0.666666667,0.688453159,0.311235605,0
11595,2007/06/26,2007/06/26,男,4,广州,广东,CN,46,2014/03/31,7,1532,0,0,3133,849,8341,3785.33,2013/10/27,0.875,191.5,24,157,91.66666667,341,0,0,0,0.453822084,5,2,1532,0,0,0,0,0,1532,0,0.285714286,0.714285714,0.999347684,0,0
45718,2006/05/06,2006/08/22,男,4,深圳,广东,CN,40,2014/03/31,4,2528,0,0,3074,0,5203,3785.26,2013/09/28,0.5,316,11,186,178,345,0,500,1,0.727514895,3,1,2044,484,0,500,500,500,3028,984,0.25,0.75,0.808224595,0.191379992,2
14662,2011/07/24,2011/07/24,女,4,广州,广东,CN,36,2014/03/31,4,2042,0,0,3393,0,6684,3785.05,2013/02/26,0.5,255.25,65,400,88.66666667,247,0,0,0,0.566285159,4,0,2042,0,0,0,0,0,2042,0,0,1,0.999510524,0,0
37077,2007/03/07,2010/04/24,男,4,唐山,河北,CN,41,2014/03/31,3,2117,0,0,3183,0,5600,3784.6,2012/11/15,0.375,264.625,30,503,99,174,0,0,0,0.675821429,3,0,2117,0,0,0,0,0,2117,0,0,1,0.999527856,0,0
62708,2007/12/19,2007/12/21,男,4,沈阳,辽宁,CN,64,2014/03/31,2,3866,0,0,0,2098,4290,3784.2,2013/08/11,0.25,483.25,416,234,81,81,0,0,0,0.882097902,0,2,0,3866,0,0,0,0,3866,3866,1,0,0,0.999741402,0
44779,2008/02/21,2008/02/21,男,4,瑞安,浙江,CN,39,2014/03/31,5,2393,0,0,700,704,6868,3783.37,2014/02/24,0.625,299.125,136,37,139.5,316,0,0,1,0.550869249,2,3,829,1564,0,0,0,0,2393,1564,0.6,0.4,0.346282373,0.653299916,1
3583,2008/08/09,2010/07/12,女,4,江门,广东,CN,29,2014/03/31,5,1855,0,0,2307,902,8708,3783.28,2013/11/08,0.625,231.875,105,145,120.25,255,6194,4064,0,0.434460266,2,3,1855,0,0,10258,10258,4064,12113,4064,0.6,0.4,0.999461207,0,30
6069,2011/12/06,2012/01/04,男,4,上海,上海,CN,31,2014/03/31,3,3620,0,0,1280,1400,4058,3783.2,2013/05/15,0.375,452.5,128,322,140.5,264,0,0,0,0.932281912,2,1,2409,1211,0,0,0,0,3620,1211,0.333333333,0.666666667,0.665285833,0.334438001,0
18505,2012/05/15,2012/06/22,男,4,杭州,浙江,CN,30,2014/03/31,7,2669,0,0,1678,1922,8961,3783.15,2014/03/07,0.875,333.625,38,25,104,184,7286,12334,0,0.422179444,4,3,1185,1484,0,19620,19620,12334,22289,13818,0.428571429,0.571428571,0.443820225,0.555805243,28
11774,2007/10/16,2010/03/06,女,4,宁波,浙江,CN,40,2014/03/31,3,3734,0,0,0,3934,2683,3783.03,2014/01/17,0.375,466.75,654,75,1,2,0,0,0,1.41,0,3,0,3734,0,0,0,0,3734,3734,1,0,0,0.999732262,0
1087,2007/03/18,2007/10/15,男,4,北京,北京,CN,40,2014/03/31,3,3411,0,0,0,3375,4950,3783,2013/12/24,0.375,426.375,403,99,114.5,205,0,0,0,0.764242424,0,3,0,3411,0,0,0,0,3411,3411,1,0,0,0.999706917,0
25679,2013/01/11,2013/11/23,女,4,沈阳,辽宁,CN,35,2014/03/31,2,1996,0,0,0,3078,5606,3782.73,2014/03/20,0.4,399.2,316,12,118,118,0,0,0,0.674764538,0,2,0,1996,0,0,0,0,1996,1996,1,0,0,0.999499249,0
16525,2013/03/28,2013/03/28,女,4,大连,辽宁,CN,28,2014/03/31,4,2538,0,0,1136,2563,5728,3782.65,2013/05/06,0.8,507.6,0,331,13,32,0,0,0,0.660378841,2,2,1000,1538,0,0,0,0,2538,1538,0.5,0.5,0.393855849,0.605750295,0
52820,2012/09/02,2013/02/07,女,4,杭州,浙江,CN,33,2014/03/31,3,2895,0,0,3550,0,4944,3782.4,2013/02/11,0.428571429,413.5714286,158,415,2,3,0,0,0,0.765048544,3,0,2895,0,0,0,0,0,2895,0,0,1,0.999654696,0,0
28168,2007/03/15,2008/05/30,女,4,广州,广东,CN,38,2014/03/31,5,2407,0,0,3851,0,5621,3782.35,2012/07/09,0.625,300.875,37,632,15.5,53,0,0,0,0.672896282,5,0,2407,0,0,0,0,0,2407,0,0,1,0.999584718,0,0
17449,2010/09/03,2011/01/26,男,4,西宁,青海,CN,53,2014/03/31,4,1812,0,0,3009,0,7490,3782,2012/10/07,0.5,226.5,84,542,35,96,0,0,0,0.50493992,4,0,1812,0,0,0,0,0,1812,0,0,1,0.999448428,0,0
54398,2012/04/04,2013/01/24,女,4,广州,广东,CN,30,2014/03/31,4,2396,0,0,2048,1309,7607,3781.9,2013/11/19,0.5,299.5,295,134,99.66666667,199,754,315,0,0.49716051,2,2,2396,0,0,1069,1069,315,3465,315,0.5,0.5,0.999582812,0,18
59877,2012/02/25,2012/09/28,男,4,禹州市,河南省,CN,47,2014/03/31,4,3112,0,0,3561,0,5184,3781.85,2013/01/06,0.5,389,180,451,33.33333333,70,0,0,0,0.729523534,4,0,3112,0,0,0,0,0,3112,0,0,1,0.999678766,0,0
60791,2013/02/26,2013/03/27,男,4,新津县,四川省,CN,32,2014/03/31,4,3588,0,0,950,2611,3985,3781.59,2014/02/05,0.8,717.6,29,56,105,163,0,0,0,0.948956085,1,3,1011,2577,0,0,0,0,3588,2577,0.75,0.25,0.281694065,0.718027306,0
48996,2010/01/01,2013/09/17,男,4,贵阳,贵州,CN,35,2014/03/31,4,3320,0,0,0,3314,5388,3781.46,2014/02/27,0.5,415,534,34,54.33333333,140,0,0,0,0.701829993,0,4,0,3320,0,0,0,0,3320,3320,1,0,0,0.999698886,0
