,PM_US Post
43020,74.0
43021,70.0
43022,86.0
43023,90.0
43024,91.0
43025,99.0
43026,129.0
43027,168.0
43028,200.0
43029,214.0
43030,211.0
43031,219.0
43032,237.0
43033,248.0
43034,254.0
43035,254.0
43036,252.0
43037,277.0
43038,291.0
43039,287.0
43040,295.0
43041,287.0
43042,325.0
43043,301.0
43044,311.0
43045,369.0
43046,380.0
43047,393.0
43048,344.0
43049,343.0
43050,343.0
43051,323.0
43052,328.0
43053,312.0
43054,264.0
43055,242.0
43056,254.0
43057,204.0
43058,194.0
43059,227.0
43060,242.0
43061,235.0
43062,168.0
43063,20.0
43064,18.0
43065,16.0
43066,24.0
43067,23.0
43068,36.0
43069,43.0
43070,30.0
43071,19.0
43072,14.0
43073,18.0
43074,27.0
43075,31.0
43076,44.0
43077,32.0
43078,33.0
43079,48.0
43080,36.0
43081,25.0
43082,21.0
43083,13.0
43084,13.0
43085,12.0
43086,13.0
43087,12.0
43088,11.0
43089,10.0
43090,12.0
43091,14.0
43092,11.0
43093,10.0
43094,9.0
43095,9.0
43096,8.0
43097,9.0
43098,15.0
43099,19.0
43100,8.0
43101,15.0
43102,8.0
43103,15.0
43104,11.0
43105,13.0
43106,11.0
43107,13.0
43108,11.0
43109,12.0
43110,13.0
43111,11.0
43112,26.0
43113,23.0
43114,43.0
43115,52.0
43116,76.0
43117,66.0
43118,40.0
43119,67.0
43120,81.0
43121,96.0
43122,108.0
43123,99.0
43124,111.0
43125,120.0
43126,125.0
43127,123.0
43128,126.0
43129,111.0
43130,26.0
43131,11.0
43132,13.0
43133,9.0
43134,9.0
43135,13.0
43136,17.0
43137,16.0
43138,11.0
43139,11.0
43140,17.0
43141,9.0
43142,9.0
43143,11.0
43144,8.0
43145,15.0
43146,14.0
43147,9.0
43148,7.0
43149,6.0
43150,8.0
43151,11.0
43152,9.0
43153,11.0
43154,9.0
43155,8.0
43156,5.0
43157,6.0
43158,9.0
43159,6.0
43160,7.0
43161,7.0
43162,6.0
43163,9.0
43164,11.0
43165,10.0
43166,10.0
43167,8.0
43168,7.0
43169,10.0
43170,8.0
43171,17.0
43172,9.0
43173,18.0
43174,10.0
43175,6.0
43176,6.0
43177,9.0
43178,8.0
43179,7.0
43180,8.0
43181,14.0
43182,12.0
43183,25.0
43184,11.0
43185,16.0
43186,17.0
43187,13.0
43188,9.0
43189,8.0
43190,8.0
43191,11.0
43192,11.0
43193,32.0
43194,97.0
43195,115.0
43196,130.0
43197,138.0
43198,158.0
43199,140.0
43200,150.0
43201,149.0
43202,109.0
43203,84.0
43204,60.0
43205,38.0
43206,32.0
43207,44.0
43208,31.0
43209,31.0
43210,30.0
43211,16.0
43212,17.0
43213,19.0
43214,33.0
43215,71.0
43216,66.0
43217,61.0
43218,83.0
43219,122.0
43220,119.0
43221,95.0
43222,93.0
43223,102.0
43224,174.0
43225,137.0
43226,80.0
43227,63.0
43228,72.0
43229,59.0
43230,59.0
43231,72.0
43232,79.0
43233,77.0
43234,96.0
43235,54.0
43236,34.0
43237,18.0
43238,22.0
43239,21.0
43240,15.0
43241,13.0
43242,11.0
43243,17.0
43244,18.0
43245,16.0
43246,17.0
43247,18.0
43248,16.0
43249,15.0
43250,17.0
43251,19.0
43252,15.0
43253,22.0
43254,20.0
43255,21.0
43256,32.0
43257,20.0
43258,31.0
43259,40.0
43260,102.0
43261,117.0
43262,100.0
43263,101.0
43264,136.0
43265,108.0
43266,99.0
43267,97.0
43268,103.0
43269,123.0
43270,145.0
43271,180.0
43272,251.0
43273,302.0
43274,331.0
43275,322.0
43276,302.0
43277,280.0
43278,259.0
43279,261.0
43280,278.0
43281,283.0
43282,296.0
43283,339.0
43284,355.0
43285,388.0
43286,390.0
43287,375.0
43288,367.0
43289,352.0
43290,351.0
43291,356.0
43292,367.0
43293,361.0
43294,350.0
43295,311.0
43296,319.0
43297,331.0
43298,303.0
43299,301.0
43300,306.0
43301,311.0
43302,318.0
43303,325.0
43304,152.0
43305,65.0
43306,57.0
43307,63.0
43308,62.0
43309,45.0
43310,19.0
43311,21.0
43312,13.0
43313,31.0
43314,17.0
43315,14.0
43316,13.0
43317,16.0
43318,18.0
43319,18.0
43320,20.0
43321,17.0
43322,9.0
43323,16.0
43324,14.0
43325,7.0
43326,15.0
43327,11.0
43328,13.0
43329,16.0
43330,14.0
43331,14.0
43332,14.0
43333,14.0
43334,12.0
43335,29.0
43336,40.0
43337,92.0
43338,76.0
43339,81.0
43340,32.0
43341,9.0
43342,12.0
43343,8.0
43344,8.0
43345,8.0
43346,9.0
43347,12.0
43348,14.0
43349,9.0
43350,7.0
43351,8.0
43352,12.0
43353,13.0
43354,9.0
43355,17.0
43356,18.0
43357,14.0
43358,10.0
43359,12.0
43360,9.0
43361,14.0
43362,17.0
43363,21.0
43364,47.0
43365,18.0
43366,15.0
43367,12.0
43368,16.0
43369,15.0
43370,13.0
43371,16.0
43372,16.0
43373,10.0
43374,13.0
43375,33.0
43376,37.0
43377,36.0
43378,53.0
43379,58.0
43380,46.0
43381,43.0
43382,41.0
43383,44.0
43384,72.0
43385,80.0
43386,86.0
43387,82.0
43388,86.0
43389,98.0
43390,112.0
43391,126.0
43392,192.0
43393,212.0
43394,144.0
43395,107.0
43396,86.0
43397,90.0
43398,95.0
43399,71.0
43400,76.0
43401,75.0
43402,58.0
43403,53.0
43404,59.0
43405,49.0
43406,44.0
43407,50.0
43408,68.0
43409,110.0
43410,129.0
43411,123.0
43412,109.0
43413,132.0
43414,160.0
43415,167.0
43416,257.0
43417,291.0
43418,305.0
43419,307.0
43420,293.0
43421,269.0
43422,47.0
43423,24.0
43424,17.0
43425,12.0
43426,9.0
43427,10.0
43428,9.0
43429,11.0
43430,8.0
43431,13.0
43432,12.0
43433,10.0
43434,9.0
43435,18.0
43436,10.0
43437,11.0
43438,11.0
43439,6.0
43440,6.0
43441,6.0
43442,5.0
43443,10.0
43444,9.0
43445,11.0
43446,11.0
43447,8.0
43448,12.0
43449,15.0
43450,11.0
43451,9.0
43452,25.0
43453,23.0
43454,13.0
43455,8.0
43456,10.0
43457,11.0
43458,12.0
43459,14.0
43460,14.0
43461,10.0
43462,8.0
43463,9.0
43464,9.0
43465,8.0
43466,17.0
43467,30.0
43468,43.0
43469,57.0
43470,65.0
43471,80.0
43472,88.0
43473,96.0
43474,121.0
43475,152.0
43476,172.0
43477,128.0
43478,77.0
43479,65.0
43480,79.0
43481,93.0
43482,104.0
43483,202.0
43484,245.0
43485,225.0
43486,180.0
43487,180.0
43488,170.0
43489,160.0
43490,146.0
43491,125.0
43492,130.0
43493,138.0
43494,147.0
43495,135.0
43496,136.0
43497,124.0
43498,135.0
43499,132.0
43500,133.0
43501,142.0
43502,163.0
43503,166.0
43504,189.0
43505,202.0
43506,228.0
43507,240.0
43508,235.0
43509,252.0
43510,254.0
43511,274.0
43512,253.0
43513,248.0
43514,219.0
43515,199.0
43516,198.0
43517,204.0
43518,66.0
43519,22.0
43520,19.0
43521,16.0
43522,11.0
43523,17.0
43524,15.0
43525,14.0
43526,12.0
43527,7.0
43528,7.0
43529,15.0
43530,7.0
43531,10.0
43532,8.0
43533,12.0
43534,11.0
43535,9.0
43536,14.0
43537,8.0
43538,12.0
43539,11.0
43540,12.0
43541,15.0
43542,12.0
43543,5.0
43544,9.0
43545,8.0
43546,7.0
43547,10.0
43548,8.0
43549,10.0
43550,9.0
43551,5.0
43552,12.0
43553,14.0
43554,10.0
43555,7.0
43556,8.0
43557,6.0
43558,4.0
43559,4.0
43560,7.0
43561,6.0
43562,8.0
43563,7.0
43564,6.0
43565,9.0
43566,9.0
43567,9.0
43568,8.0
43569,11.0
43570,17.0
43571,21.0
43572,12.0
43573,20.0
43574,15.0
43575,13.0
43576,14.0
43577,20.0
43578,32.0
43579,33.0
43580,46.0
43581,53.0
43582,64.0
43583,53.0
43584,72.0
43585,85.0
43586,95.0
43587,98.0
43588,105.0
43589,117.0
43590,117.0
43591,126.0
43592,145.0
43593,136.0
43594,95.0
43595,80.0
43596,51.0
43597,67.0
43598,71.0
43599,63.0
43600,80.0
43601,75.0
43602,87.0
43603,105.0
43604,125.0
43605,115.0
43606,123.0
43607,142.0
43608,178.0
43609,163.0
43610,162.0
43611,145.0
43612,114.0
43613,84.0
43614,102.0
43615,82.0
43616,88.0
43617,90.0
43618,88.0
43619,95.0
43620,81.0
43621,89.0
43622,95.0
43623,57.0
43624,62.0
43625,234.0
43626,118.0
43627,108.0
43628,33.0
43629,21.0
43630,14.0
43631,13.0
43632,9.0
43633,10.0
43634,11.0
43635,9.0
43636,15.0
43637,13.0
43638,12.0
43639,11.0
43640,18.0
43641,17.0
43642,11.0
43643,12.0
43644,14.0
43645,14.0
43646,12.0
43647,16.0
43648,16.0
43649,12.0
43650,20.0
43651,23.0
43652,16.0
43653,17.0
43654,18.0
43655,20.0
43656,22.0
43657,22.0
43658,10.0
43659,14.0
43660,14.0
43661,18.0
43662,13.0
43663,18.0
43664,27.0
43665,38.0
43666,25.0
43667,16.0
43668,16.0
43669,9.0
43670,8.0
43671,18.0
43672,31.0
43673,38.0
43674,49.0
43675,52.0
43676,50.0
43677,51.0
43678,69.0
43679,93.0
43680,94.0
43681,147.0
43682,226.0
43683,179.0
43684,153.0
43685,133.0
43686,127.0
43687,119.0
43688,111.0
43689,118.0
43690,116.0
43691,131.0
43692,152.0
43693,163.0
43694,171.0
43695,198.0
43696,234.0
43697,260.0
43698,271.0
43699,244.0
43700,242.0
43701,210.0
43702,194.0
43703,163.0
43704,194.0
43705,187.0
43706,216.0
43707,225.0
43708,199.0
43709,207.0
43710,227.0
43711,259.0
43712,182.0
43713,185.0
43714,191.0
43715,194.0
43716,194.0
43717,192.0
43718,208.0
43719,224.0
43720,249.0
43721,317.0
43722,328.0
43723,349.0
43724,327.0
43725,348.0
43726,363.0
43727,385.0
43728,393.0
43729,388.0
43730,444.0
43731,334.0
43732,284.0
43733,264.0
43734,221.0
43735,160.0
43736,160.0
43737,92.0
43738,59.0
43739,69.0
43740,48.0
43741,32.0
43742,33.0
43743,45.0
43744,42.0
43745,41.0
43746,110.0
43747,175.0
43748,293.0
43749,324.0
43750,341.0
43751,362.0
43752,372.0
43753,373.0
43754,372.0
43755,318.0
43756,188.0
43757,171.0
43758,136.0
43759,124.0
43760,141.0
43761,132.0
43762,134.0
43763,56.0
43764,48.0
43765,27.0
43766,28.0
43767,20.0
43768,22.0
43769,120.0
43770,109.0
43771,112.0
43772,128.0
43773,164.0
43774,159.0
43775,189.0
43776,97.0
43777,81.0
43778,28.0
43779,25.0
43780,9.0
43781,9.0
43782,13.0
43783,17.0
43784,16.0
43785,25.0
43786,48.0
43787,49.0
43788,73.0
43789,65.0
43790,55.0
43791,60.0
43792,63.0
43793,79.0
43794,35.0
43795,26.0
43796,20.0
43797,8.0
43798,16.0
43799,10.0
43800,11.0
43801,20.0
43802,9.0
43803,8.0
43804,9.0
43805,8.0
43806,8.0
43807,8.0
43808,8.0
43809,7.0
43810,12.0
43811,17.0
43812,11.0
43813,9.0
43814,11.0
43815,8.0
43816,9.0
43817,10.0
43818,8.0
43819,10.0
43820,10.0
43821,8.0
43822,12.0
43823,20.0
43824,22.0
43825,9.0
43826,9.0
43827,13.0
43828,10.0
43829,6.0
43830,8.0
43831,17.0
43832,11.0
43833,33.0
43834,37.0
43835,40.0
43836,63.0
43837,62.0
43838,44.0
43839,48.0
43840,51.0
43841,82.0
43842,87.0
43843,106.0
43844,123.0
43845,136.0
43846,139.0
43847,154.0
43848,126.0
43849,98.0
43850,66.0
43851,45.0
43852,28.0
43853,12.0
43854,12.0
43855,16.0
43856,13.0
43857,24.0
43858,34.0
43859,13.0
43860,19.0
43861,26.0
43862,26.0
43863,41.0
43864,85.0
43865,108.0
43866,87.0
43867,102.0
43868,117.0
43869,125.0
43870,145.0
43871,157.0
43872,163.0
43873,176.0
43874,193.0
43875,198.0
43876,214.0
43877,222.0
43878,209.0
43879,201.0
43880,179.0
43881,169.0
43882,147.0
43883,158.0
43884,170.0
43885,182.0
43886,172.0
43887,178.0
43888,193.0
43889,214.0
43890,241.0
43891,262.0
43892,264.0
43893,305.0
43894,290.0
43895,322.0
43896,272.0
43897,247.0
43898,241.0
43899,206.0
43900,163.0
43901,137.0
43902,144.0
43903,166.0
43904,160.0
43905,115.0
43906,106.0
43907,107.0
43908,112.0
43909,114.0
43910,158.0
43911,176.0
43912,195.0
43913,225.0
43914,269.0
43915,305.0
43916,360.0
43917,279.0
43918,321.0
43919,250.0
43920,171.0
43921,146.0
43922,150.0
43923,142.0
43924,148.0
43925,186.0
43926,178.0
43927,153.0
43928,159.0
43929,185.0
43930,181.0
43931,139.0
43932,36.0
43933,22.0
43934,14.0
43935,15.0
43936,12.0
43937,9.0
43938,25.0
43939,29.0
43940,27.0
43941,23.0
43942,15.0
43943,16.0
43944,16.0
43945,15.0
43946,16.0
43947,20.0
43948,10.0
43949,17.0
43950,16.0
43951,22.0
43952,23.0
43953,17.0
43954,23.0
43955,13.0
43956,17.0
43957,32.0
43958,36.0
43959,41.0
43960,54.0
43961,64.0
43962,61.0
43963,92.0
43964,102.0
43965,96.0
43966,112.0
43967,121.0
43968,134.0
43969,159.0
43970,109.0
43971,57.0
43972,30.0
43973,20.0
43974,29.0
43975,29.0
43976,41.0
43977,51.0
43978,68.0
43979,74.0
43980,58.0
43981,59.0
43982,73.0
43983,74.0
43984,84.0
43985,94.0
43986,85.0
43987,85.0
43988,107.0
43989,109.0
43990,74.0
43991,65.0
43992,78.0
43993,66.0
43994,86.0
43995,132.0
43996,203.0
43997,197.0
43998,151.0
43999,143.0
44000,122.0
44001,106.0
44002,84.0
44003,91.0
44004,105.0
44005,124.0
44006,178.0
44007,140.0
44008,166.0
44009,159.0
44010,165.0
44011,210.0
44012,358.0
44013,359.0
44014,356.0
44015,259.0
44016,226.0
44017,294.0
44018,250.0
44019,215.0
44020,55.0
44021,40.0
44022,16.0
44023,11.0
44024,12.0
44025,16.0
44026,16.0
44027,13.0
44028,11.0
44029,14.0
44030,10.0
44031,13.0
44032,21.0
44033,22.0
44034,43.0
44035,101.0
44036,163.0
44037,260.0
44038,283.0
44039,290.0
44040,247.0
44041,270.0
44042,291.0
44043,227.0
44044,209.0
44045,174.0
44046,166.0
44047,182.0
44048,193.0
44049,258.0
44050,230.0
44051,197.0
44052,185.0
44053,156.0
44054,137.0
44055,75.0
44056,92.0
44057,82.0
44058,162.0
44059,212.0
44060,233.0
44061,232.0
44062,57.0
44063,23.0
44064,7.0
44065,6.0
44066,7.0
44067,9.0
44068,12.0
44069,9.0
44070,6.0
44071,9.0
44072,16.0
44073,13.0
44074,8.0
44075,8.0
44076,14.0
44077,22.0
44078,28.0
44079,31.0
44080,28.0
44081,62.0
44082,81.0
44083,90.0
44084,89.0
44085,89.0
44086,105.0
44087,84.0
44088,60.0
44089,57.0
44090,77.0
44091,82.0
44092,82.0
44093,95.0
44094,103.0
44095,115.0
44096,110.0
44097,120.0
44098,144.0
44099,148.0
44100,114.0
44101,94.0
44102,86.0
44103,86.0
44104,74.0
44105,69.0
44106,66.0
44107,109.0
44108,206.0
44109,200.0
44110,162.0
44111,161.0
44112,156.0
44113,204.0
44114,179.0
44115,166.0
44116,128.0
44117,136.0
44118,150.0
44119,157.0
44120,152.0
44121,149.0
44122,135.0
44123,130.0
44124,132.0
44125,159.0
44126,183.0
44127,202.0
44128,190.0
44129,201.0
44130,234.0
44131,254.0
44132,257.0
44133,331.0
44134,350.0
44135,334.0
44136,287.0
44137,272.0
44138,259.0
44139,202.0
44140,159.0
44141,170.0
44142,163.0
44143,160.0
44144,170.0
44145,172.0
44146,235.0
44147,225.0
44148,228.0
44149,231.0
44150,248.0
44151,262.0
44152,261.0
44153,261.0
44154,250.0
44155,259.0
44156,280.0
44157,307.0
44158,325.0
44159,328.0
44160,302.0
44161,306.0
44162,308.0
44163,316.0
44164,321.0
44165,261.0
44166,237.0
44167,211.0
44168,218.0
44169,230.0
44170,288.0
44171,333.0
44172,436.0
44173,568.0
44174,441.0
44175,466.0
44176,475.0
44177,475.0
44178,433.0
44179,423.0
44180,447.0
44181,461.0
44182,470.0
44183,483.0
44184,484.0
44185,502.0
44186,490.0
44187,355.0
44188,31.0
44189,11.0
44190,9.0
44191,14.0
44192,22.0
44193,17.0
44194,16.0
44195,21.0
44196,16.0
44197,13.0
44198,16.0
44199,13.0
44200,13.0
44201,12.0
44202,10.0
44203,14.0
44204,15.0
44205,11.0
44206,9.0
44207,10.0
44208,14.0
44209,24.0
44210,14.0
44211,11.0
44212,10.0
44213,16.0
44214,13.0
44215,15.0
44216,14.0
44217,25.0
44218,20.0
44219,69.0
44220,82.0
44221,89.0
44222,89.0
44223,98.0
44224,117.0
44225,122.0
44226,126.0
44227,149.0
44228,143.0
44229,96.0
44230,201.0
44231,179.0
44232,177.0
44233,157.0
44234,135.0
44235,135.0
44236,133.0
44237,132.0
44238,141.0
44239,156.0
44240,158.0
44241,146.0
44242,133.0
44243,74.0
44244,35.0
44245,17.0
44246,15.0
44247,13.0
44248,10.0
44249,16.0
44250,19.0
44251,15.0
44252,12.0
44253,19.0
44254,13.0
44255,12.0
44256,8.0
44257,6.0
44258,15.0
44259,26.0
44260,19.0
44261,20.0
44262,40.0
44263,41.0
44264,53.0
44265,39.0
44266,43.0
44267,56.0
44268,64.0
44269,50.0
44270,48.0
44271,46.0
44272,69.0
44273,83.0
44274,88.0
44275,92.0
44276,80.0
44277,61.0
44278,63.0
44279,90.0
44280,91.0
44281,75.0
44282,79.0
44283,78.0
44284,73.0
44285,78.0
44286,80.0
44287,86.0
44288,85.0
44289,97.0
44290,99.0
44291,92.0
44292,70.0
44293,82.0
44294,88.0
44295,92.0
44296,94.0
44297,102.0
44298,103.0
44299,123.0
44300,132.0
44301,127.0
44302,72.0
44303,38.0
44304,8.0
44305,10.0
44306,11.0
44307,9.0
44308,8.0
44309,8.0
44310,11.0
44311,13.0
44312,15.0
44313,15.0
44314,11.0
44315,10.0
44316,15.0
44317,11.0
44318,13.0
44319,11.0
44320,12.0
44321,18.0
44322,20.0
44323,33.0
44324,34.0
44325,42.0
44326,26.0
44327,31.0
44328,36.0
44329,44.0
44330,26.0
44331,35.0
44332,41.0
44333,35.0
44334,40.0
44335,64.0
44336,99.0
44337,163.0
44338,186.0
44339,158.0
44340,143.0
44341,145.0
44342,133.0
44343,101.0
44344,160.0
44345,228.0
44346,179.0
44347,178.0
44348,171.0
44349,167.0
44350,168.0
44351,235.0
44352,300.0
44353,292.0
44354,253.0
44355,217.0
44356,196.0
44357,188.0
44358,190.0
44359,201.0
44360,193.0
44361,193.0
44362,186.0
44363,198.0
44364,194.0
44365,196.0
44366,212.0
44367,211.0
44368,227.0
44369,242.0
44370,241.0
44371,257.0
44372,244.0
44373,287.0
44374,280.0
44375,254.0
44376,90.0
44377,48.0
44378,35.0
44379,20.0
44380,38.0
44381,21.0
44382,28.0
44383,90.0
44384,100.0
44385,106.0
44386,126.0
44387,112.0
44388,109.0
44389,102.0
44390,93.0
44391,93.0
44392,98.0
44393,103.0
44394,79.0
44395,77.0
44396,81.0
44397,76.0
44398,96.0
44399,100.0
44400,95.0
44401,86.0
44402,83.0
44403,78.0
44404,61.0
44405,71.0
44406,73.0
44407,87.0
44408,97.0
44409,101.0
44410,110.0
44411,118.0
44412,129.0
44413,139.0
44414,127.0
44415,127.0
44416,141.0
44417,178.0
44418,177.0
44419,177.0
44420,190.0
44421,186.0
44422,204.0
44423,214.0
44424,225.0
44425,214.0
44426,233.0
44427,256.0
44428,253.0
44429,268.0
44430,226.0
44431,172.0
44432,107.0
44433,30.0
44434,21.0
44435,7.0
44436,11.0
44437,8.0
44438,6.0
44439,8.0
44440,11.0
44441,8.0
44442,6.0
44443,8.0
44444,8.0
44445,6.0
44446,7.0
44447,13.0
44448,10.0
44449,10.0
44450,14.0
44451,10.0
44452,15.0
44453,16.0
44454,13.0
44455,11.0
44456,11.0
44457,16.0
44458,15.0
44459,16.0
44460,10.0
44461,14.0
44462,11.0
44463,14.0
44464,23.0
44465,28.0
44466,32.0
44467,48.0
44468,41.0
44469,43.0
44470,41.0
44471,40.0
44472,47.0
44473,26.0
44474,27.0
44475,11.0
44476,8.0
44477,9.0
44478,8.0
44479,11.0
44480,17.0
44481,29.0
44482,20.0
44483,15.0
44484,18.0
44485,31.0
44486,33.0
44487,39.0
44488,49.0
44489,66.0
44490,85.0
44491,88.0
44492,101.0
44493,116.0
44494,119.0
44495,115.0
44496,118.0
44497,126.0
44498,112.0
44499,95.0
44500,99.0
44501,91.0
44502,93.0
44503,90.0
44504,83.0
44505,100.0
44506,115.0
44507,108.0
44508,48.0
44509,14.0
44510,12.0
44511,10.0
44512,9.0
44513,9.0
44514,15.0
44515,14.0
44516,12.0
44517,14.0
44518,11.0
44519,9.0
44520,5.0
44521,10.0
44522,8.0
44523,10.0
44524,11.0
44525,15.0
44526,12.0
44527,11.0
44528,12.0
44529,14.0
44530,10.0
44531,12.0
44532,16.0
44533,10.0
44534,17.0
44535,9.0
44536,9.0
44537,9.0
44538,16.0
44539,21.0
44540,6.0
44541,7.0
44542,13.0
44543,10.0
44544,9.0
44545,17.0
44546,27.0
44547,21.0
44548,12.0
44549,9.0
44550,12.0
44551,23.0
44552,17.0
44553,22.0
44554,26.0
44555,20.0
44556,26.0
44557,18.0
44558,11.0
44559,12.0
44560,16.0
44561,30.0
44562,50.0
44563,74.0
44564,90.0
44565,110.0
44566,111.0
44567,130.0
44568,113.0
44569,143.0
44570,138.0
44571,119.0
44572,73.0
44573,40.0
44574,44.0
44575,37.0
44576,39.0
44577,39.0
44578,44.0
44579,37.0
44580,34.0
44581,31.0
44582,41.0
44583,69.0
44584,85.0
44585,118.0
44586,129.0
44587,121.0
44588,125.0
44589,136.0
44590,139.0
44591,145.0
44592,148.0
44593,185.0
44594,283.0
44595,266.0
44596,225.0
44597,132.0
44598,81.0
44599,80.0
44600,77.0
44601,91.0
44602,110.0
44603,116.0
44604,133.0
44605,144.0
44606,152.0
44607,167.0
44608,182.0
44609,199.0
44610,218.0
44611,162.0
44612,151.0
44613,119.0
44614,135.0
44615,109.0
44616,95.0
44617,125.0
44618,140.0
44619,153.0
44620,161.0
44621,195.0
44622,189.0
44623,190.0
44624,216.0
44625,224.0
44626,199.0
44627,138.0
44628,93.0
44629,66.0
44630,63.0
44631,52.0
44632,48.0
44633,28.0
44634,22.0
44635,15.0
44636,26.0
44637,19.0
44638,17.0
44639,15.0
44640,18.0
44641,12.0
44642,14.0
44643,11.0
44644,9.0
44645,10.0
44646,8.0
44647,9.0
44648,13.0
44649,16.0
44650,15.0
44651,12.0
44652,18.0
44653,11.0
44654,13.0
44655,10.0
44656,9.0
44657,11.0
44658,7.0
44659,10.0
44660,10.0
44661,6.0
44662,5.0
44663,5.0
44664,4.0
44665,7.0
44666,8.0
44667,6.0
44668,7.0
44669,10.0
44670,11.0
44671,17.0
44672,17.0
44673,16.0
44674,15.0
44675,13.0
44676,15.0
44677,24.0
44678,29.0
44679,28.0
44680,38.0
44681,46.0
44682,51.0
44683,58.0
44684,60.0
44685,65.0
44686,63.0
44687,60.0
44688,55.0
44689,53.0
44690,58.0
44691,89.0
44692,105.0
44693,91.0
44694,98.0
44695,93.0
44696,96.0
44697,73.0
44698,45.0
44699,42.0
44700,34.0
44701,33.0
44702,36.0
44703,61.0
44704,93.0
44705,91.0
44706,108.0
44707,87.0
44708,90.0
44709,99.0
44710,86.0
44711,49.0
44712,24.0
44713,12.0
44714,7.0
44715,4.0
44716,5.0
44717,8.0
44718,7.0
44719,10.0
44720,8.0
44721,13.0
44722,15.0
44723,9.0
44724,8.0
44725,9.0
44726,12.0
44727,11.0
44728,6.0
44729,5.0
44730,6.0
44731,9.0
44732,7.0
44733,7.0
44734,6.0
44735,7.0
44736,6.0
44737,4.0
44738,5.0
44739,10.0
44740,9.0
44741,13.0
44742,10.0
44743,13.0
44744,13.0
44745,14.0
44746,11.0
44747,12.0
44748,8.0
44749,11.0
44750,15.0
44751,15.0
44752,30.0
44753,37.0
44754,54.0
44755,67.0
44756,70.0
44757,72.0
44758,93.0
44759,109.0
44760,119.0
44761,124.0
44762,127.0
44763,113.0
44764,104.0
44765,119.0
44766,96.0
44767,84.0
44768,67.0
44769,66.0
44770,81.0
44771,82.0
44772,78.0
44773,82.0
44774,74.0
44775,116.0
44776,146.0
44777,134.0
44778,155.0
44779,182.0
44780,176.0
44781,165.0
44782,175.0
44783,188.0
44784,213.0
44785,214.0
44786,166.0
44787,136.0
44788,113.0
44789,125.0
44790,136.0
44791,186.0
44792,122.0
44793,97.0
44794,91.0
44795,78.0
44796,86.0
44797,83.0
44798,73.0
44799,82.0
44800,86.0
44801,105.0
44802,170.0
44803,177.0
44804,179.0
44805,186.0
44806,178.0
44807,71.0
44808,52.0
44809,123.0
44810,190.0
44811,183.0
44812,137.0
44813,54.0
44814,23.0
44815,25.0
44816,26.0
44817,27.0
44818,21.0
44819,23.0
44820,23.0
44821,26.0
44822,24.0
44823,20.0
44824,16.0
44825,15.0
44826,16.0
44827,9.0
44828,11.0
44829,9.0
44830,13.0
44831,10.0
44832,14.0
44833,20.0
44834,23.0
44835,21.0
44836,20.0
44837,20.0
44838,26.0
44839,24.0
44840,18.0
44841,24.0
44842,30.0
44843,27.0
44844,29.0
44845,35.0
44846,30.0
44847,34.0
44848,27.0
44849,28.0
44850,40.0
44851,53.0
44852,73.0
44853,75.0
44854,88.0
44855,73.0
44856,61.0
44857,68.0
44858,94.0
44859,111.0
44860,96.0
44861,98.0
44862,95.0
44863,109.0
44864,96.0
44865,87.0
44866,133.0
44867,111.0
44868,130.0
44869,126.0
44870,120.0
44871,127.0
44872,122.0
44873,170.0
44874,205.0
44875,231.0
44876,253.0
44877,282.0
44878,291.0
44879,317.0
44880,313.0
44881,281.0
44882,247.0
44883,215.0
44884,215.0
44885,221.0
44886,203.0
44887,218.0
44888,218.0
44889,227.0
44890,227.0
44891,231.0
44892,230.0
44893,239.0
44894,253.0
44895,258.0
44896,268.0
44897,283.0
44898,290.0
44899,315.0
44900,348.0
44901,380.0
44902,388.0
44903,376.0
44904,394.0
44905,345.0
44906,329.0
44907,309.0
44908,325.0
44909,348.0
44910,359.0
44911,373.0
44912,336.0
44913,302.0
44914,286.0
44915,276.0
44916,220.0
44917,289.0
44918,308.0
44919,293.0
44920,297.0
44921,307.0
44922,262.0
44923,197.0
44924,177.0
44925,168.0
44926,169.0
44927,172.0
44928,195.0
44929,214.0
44930,240.0
44931,252.0
44932,256.0
44933,241.0
44934,250.0
44935,249.0
44936,246.0
44937,204.0
44938,45.0
44939,22.0
44940,22.0
44941,17.0
44942,17.0
44943,13.0
44944,16.0
44945,16.0
44946,21.0
44947,26.0
44948,23.0
44949,26.0
44950,22.0
44951,28.0
44952,17.0
44953,20.0
44954,18.0
44955,14.0
44956,17.0
44957,16.0
44958,19.0
44959,23.0
44960,21.0
44961,27.0
44962,29.0
44963,23.0
44964,18.0
44965,13.0
44966,18.0
44967,18.0
44968,19.0
44969,12.0
44970,17.0
44971,25.0
44972,40.0
44973,46.0
44974,75.0
44975,114.0
44976,109.0
44977,79.0
44978,29.0
44979,21.0
44980,16.0
44981,9.0
44982,15.0
44983,13.0
44984,12.0
44985,11.0
44986,11.0
44987,14.0
44988,10.0
44989,13.0
44990,11.0
44991,14.0
44992,19.0
44993,16.0
44994,27.0
44995,76.0
44996,171.0
44997,147.0
44998,119.0
44999,176.0
45000,407.0
45001,225.0
45002,165.0
45003,267.0
45004,329.0
45005,375.0
45006,325.0
45007,288.0
45008,103.0
